id,assessment_id,student_id,raw_score,instructor_remarks,is_flagged,is_absent,created_by_doctor_id
819,55,210,26.2,,False,False,15
820,55,215,47.9,,False,False,1
821,55,224,0.0,,False,True,19
822,55,252,97.6,,False,False,4
823,55,270,77.9,,True,False,19
824,55,283,72.7,,False,False,13
825,55,295,62.0,,False,False,5
826,56,25,43.6,,False,False,16
827,56,50,95.2,,False,False,19
828,56,71,50.2,,False,False,19
829,56,106,78.1,,False,False,20
830,56,108,0.0,,True,True,11
831,56,109,41.6,,False,False,3
832,56,110,61.1,,False,False,18
833,56,114,82.9,,False,False,13
834,56,132,60.5,,False,False,20
835,56,133,58.4,,False,False,17
836,56,169,65.2,,False,False,14
837,56,224,41.0,,False,False,8
838,56,295,37.6,,False,False,4
839,56,301,77.9,,False,False,3
840,56,312,57.4,,False,False,12
841,57,25,77.7,,False,False,5
842,57,50,85.1,,False,False,10
843,57,71,86.6,,True,False,9
844,57,106,35.8,,False,False,3
845,57,108,52.4,,False,False,8
846,57,109,74.7,,False,False,15
847,57,110,75.0,,False,False,20
848,57,114,100.0,,False,False,9
849,57,132,48.7,,False,False,5
850,57,133,86.0,,False,False,18
851,57,169,71.7,,False,False,1
852,57,224,35.5,,False,False,18
853,57,295,55.1,,False,False,5
854,57,301,69.7,,False,False,17
855,57,312,34.3,,False,False,10
856,58,25,27.7,,False,False,13
857,58,50,33.3,,False,False,17
858,58,71,69.7,,False,False,11
859,58,106,56.3,,False,False,12
860,58,108,53.8,,False,False,10
861,58,109,54.5,,False,False,12
862,58,110,39.4,,True,False,10
863,58,114,56.8,,False,False,18
864,58,132,32.2,,False,False,11
865,58,133,86.4,,False,False,14
866,58,169,95.5,,False,False,11
867,58,224,23.1,,True,False,13
868,58,295,56.6,,False,False,15
869,58,301,57.7,,False,False,9
870,58,312,61.9,,True,False,3
871,59,25,83.0,,False,False,5
872,59,50,56.6,,True,False,6
873,59,71,63.4,,False,False,19
874,59,106,100.0,,False,False,14
875,59,108,63.0,,False,False,1
876,59,109,96.8,,False,False,18
877,59,110,74.0,,True,False,14
878,59,114,55.0,,False,False,9
879,59,132,52.0,,False,False,10
880,59,133,64.9,,False,False,15
881,59,169,44.7,,False,False,10
882,59,224,49.5,,False,False,4
883,59,295,57.4,,False,False,1
884,59,301,70.3,,False,False,7
885,59,312,97.9,,False,False,5
886,60,15,56.3,,False,False,14
887,60,43,73.3,,False,False,18
888,60,65,35.7,,False,False,4
889,60,93,84.1,,False,False,15
890,60,119,34.0,,False,False,15
891,60,152,79.4,,False,False,14
892,60,155,63.5,,False,False,12
893,60,165,62.8,,False,False,5
894,60,185,59.6,,False,False,3
895,60,191,41.6,,False,False,15
896,60,204,42.5,,False,False,18
897,60,209,80.1,,False,False,9
898,60,217,65.2,,False,False,15
899,60,218,59.5,,False,False,19
900,60,249,73.0,,False,False,1
901,61,15,0.0,,False,True,4
902,61,43,66.8,,False,False,19
903,61,65,50.7,,False,False,5
904,61,93,100.0,,False,False,9
905,61,119,78.3,,False,False,10
906,61,152,67.3,,False,False,13
907,61,155,55.8,,False,False,5
908,61,165,82.1,,False,False,14
909,61,185,50.8,,False,False,12
910,61,191,49.3,,False,False,6
911,61,204,0.0,,False,True,9
912,61,209,95.5,,False,False,3
913,61,217,65.6,,False,False,20
914,61,218,51.3,,False,False,18
915,61,249,65.1,,False,False,8
916,62,15,0.0,,False,True,8
917,62,43,80.3,,False,False,19
918,62,65,76.2,,False,False,17
919,62,93,82.5,,False,False,17
920,62,119,42.5,,False,False,14
921,62,152,82.1,,False,False,13
922,62,155,61.8,,False,False,12
923,62,165,66.6,,False,False,2
924,62,185,86.8,,False,False,12
925,62,191,77.6,,False,False,9
926,62,204,71.3,,False,False,8
927,62,209,29.3,,False,False,13
928,62,217,64.2,,False,False,17
929,62,218,50.9,,False,False,8
930,62,249,77.8,,False,False,17
931,63,15,82.8,,False,False,7
932,63,43,59.6,,False,False,7
933,63,65,53.0,,False,False,19
934,63,93,93.0,,False,False,2
935,63,119,54.1,,False,False,2
936,63,152,43.5,,False,False,16
937,63,155,50.0,,False,False,16
938,63,165,55.0,,False,False,15
939,63,185,49.5,,False,False,2
940,63,191,80.2,,False,False,13
941,63,204,25.4,,False,False,12
942,63,209,49.1,,False,False,2
943,63,217,64.1,,False,False,19
944,63,218,68.8,,False,False,15
945,63,249,95.5,,False,False,12
946,64,65,92.8,,False,False,3
947,64,93,36.2,,False,False,8
948,64,119,30.7,,False,False,4
949,64,125,0.0,,False,True,18
950,64,152,65.4,,False,False,15
951,64,155,52.9,,True,False,5
952,64,158,43.5,,False,False,2
953,64,162,65.3,,False,False,14
954,64,165,69.2,,True,False,17
955,64,185,49.9,,False,False,5
956,64,191,53.8,,False,False,20
957,64,204,51.3,,False,False,13
958,64,209,57.6,,False,False,4
959,64,217,74.7,,False,False,8
960,64,218,0.0,,False,True,18
961,65,65,45.6,,False,False,1
962,65,93,53.5,,False,False,1
963,65,119,57.8,,False,False,12
964,65,125,64.9,,False,False,17
965,65,152,0.0,,False,True,9
966,65,155,70.0,,False,False,5
967,65,158,100.0,,False,False,6
968,65,162,75.3,,False,False,13
969,65,165,75.7,,False,False,13
970,65,185,60.2,,False,False,18
971,65,191,47.4,,False,False,13
972,65,204,55.5,,True,False,15
973,65,209,52.2,,False,False,14
974,65,217,72.1,,False,False,19
975,65,218,35.3,,False,False,12
976,66,65,75.7,,False,False,5
977,66,93,62.9,,False,False,4
978,66,119,78.2,,False,False,5
979,66,125,52.0,,True,False,1
980,66,152,48.8,,False,False,17
981,66,155,57.7,,False,False,6
982,66,158,57.2,,False,False,4
983,66,162,79.5,,False,False,19
984,66,165,79.3,,False,False,10
985,66,185,99.3,,False,False,1
986,66,191,56.1,,False,False,14
987,66,204,4.7,,False,False,1
988,66,209,57.6,,False,False,5
989,66,217,69.2,,False,False,13
990,66,218,77.9,,False,False,18
991,67,65,70.5,,False,False,13
992,67,93,56.1,,False,False,20
993,67,119,95.9,,False,False,18
994,67,125,46.4,,True,False,1
995,67,152,60.1,,False,False,9
996,67,155,45.6,,False,False,5
997,67,158,65.4,,False,False,19
998,67,162,93.6,,False,False,4
999,67,165,62.5,,False,False,11
1000,67,185,62.6,,False,False,4
1001,67,191,34.5,,False,False,15
1002,67,204,59.8,,False,False,4
1003,67,209,85.7,,False,False,19
1004,67,217,60.5,,False,False,12
1005,67,218,59.3,,False,False,2
1006,68,11,84.9,,False,False,15
1007,68,15,59.4,,False,False,1
1008,68,43,88.3,,False,False,14
1009,68,59,41.9,,False,False,12
1010,68,65,77.2,,False,False,15
1011,68,93,94.6,,False,False,3
1012,68,119,83.1,,True,False,7
1013,68,152,31.4,,False,False,4
1014,68,185,53.5,,False,False,16
1015,68,209,60.6,,False,False,8
1016,68,249,83.2,,False,False,7
1017,68,253,41.0,,False,False,8
1018,68,259,46.7,,False,False,15
1019,68,260,36.1,,False,False,10
1020,68,273,50.1,,False,False,15
1021,69,11,42.5,,False,False,6
1022,69,15,93.8,,False,False,13
1023,69,43,53.3,,False,False,5
1024,69,59,77.4,,False,False,17
1025,69,65,65.3,,False,False,15
1026,69,93,65.1,,False,False,1
1027,69,119,54.4,,False,False,7
1028,69,152,78.9,,False,False,7
1029,69,185,67.8,,False,False,18
1030,69,209,66.7,,False,False,14
1031,69,249,54.3,,False,False,5
1032,69,253,57.3,,False,False,17
1033,69,259,75.6,,False,False,14
1034,69,260,69.1,,False,False,9
1035,69,273,67.2,,False,False,13
1036,70,11,51.4,,False,False,2
1037,70,15,100.0,,False,False,8
1038,70,43,56.4,,False,False,1
1039,70,59,64.5,,False,False,20
1040,70,65,61.6,,False,False,19
1041,70,93,100.0,,False,False,11
1042,70,119,59.8,,False,False,9
1043,70,152,58.1,,False,False,11
1044,70,185,67.1,,False,False,16
1045,70,209,52.5,,False,False,16
1046,70,249,67.0,,False,False,6
1047,70,253,100.0,,False,False,1
1048,70,259,70.4,,False,False,9
1049,70,260,69.7,,False,False,7
1050,70,273,52.1,,False,False,5
1051,71,11,95.8,,False,False,2
1052,71,15,99.9,,False,False,5
1053,71,43,80.3,,False,False,3
1054,71,59,76.8,,False,False,16
1055,71,65,60.8,,False,False,16
1056,71,93,72.0,,False,False,10
1057,71,119,50.0,,False,False,12
1058,71,152,44.7,,False,False,18
1059,71,185,38.2,,False,False,2
1060,71,209,72.4,,False,False,14
1061,71,249,40.2,,True,False,19
1062,71,253,56.0,,False,False,1
1063,71,259,63.9,,False,False,19
1064,71,260,82.9,,True,False,9
1065,71,273,54.6,,False,False,16
1066,72,11,85.0,,False,False,18
1067,72,15,0.0,,False,True,15
1068,72,43,81.9,,False,False,7
1069,72,59,45.7,,False,False,7
1070,72,65,85.2,,False,False,11
1071,72,93,59.9,,False,False,10
1072,72,119,56.0,,False,False,14
1073,72,152,60.0,,False,False,9
1074,72,185,64.9,,False,False,4
1075,72,209,57.5,,False,False,19
1076,72,249,49.9,,False,False,8
1077,72,253,51.5,,True,False,8
1078,72,259,67.5,,False,False,13
1079,72,260,62.1,,False,False,2
1080,72,273,74.5,,False,False,20
1081,73,39,65.9,,False,False,4
1082,73,43,66.4,,False,False,20
1083,73,93,75.7,,False,False,6
1084,73,119,90.5,,False,False,18
1085,73,143,91.3,,False,False,19
1086,73,155,89.1,,False,False,12
1087,73,162,80.7,,False,False,19
1088,73,165,100.0,,False,False,14
1089,73,185,72.9,,False,False,11
1090,73,191,70.9,,False,False,6
1091,73,204,100.0,,False,False,7
1092,73,209,15.9,,False,False,19
1093,73,217,61.1,,False,False,1
1094,73,218,87.5,,False,False,10
1095,73,249,82.6,,False,False,16
1096,74,39,100.0,,False,False,1
1097,74,43,66.9,,False,False,4
1098,74,93,57.2,,False,False,6
1099,74,119,59.0,,False,False,3
1100,74,143,70.7,,False,False,10
1101,74,155,94.2,,False,False,2
1102,74,162,94.4,,False,False,2
1103,74,165,64.0,,False,False,6
1104,74,185,69.6,,False,False,7
1105,74,191,54.0,,False,False,8
1106,74,204,55.9,,False,False,12
1107,74,209,83.8,,False,False,12
1108,74,217,93.8,,False,False,20
1109,74,218,52.4,,False,False,11
1110,74,249,69.4,,False,False,2
1111,75,39,60.6,,False,False,17
1112,75,43,80.5,,False,False,10
1113,75,93,58.0,,False,False,7
1114,75,119,30.3,,False,False,6
1115,75,143,83.1,,False,False,6
1116,75,155,59.5,,False,False,18
1117,75,162,0.0,,False,True,18
1118,75,165,61.4,,False,False,5
1119,75,185,72.8,,False,False,9
1120,75,191,71.4,,False,False,2
1121,75,204,73.2,,False,False,20
1122,75,209,35.7,,False,False,20
1123,75,217,75.0,,False,False,2
1124,75,218,30.6,,False,False,16
1125,75,249,78.9,,False,False,15
1126,76,39,85.1,,False,False,6
1127,76,43,40.4,,True,False,6
1128,76,93,70.9,,False,False,3
1129,76,119,84.0,,False,False,11
1130,76,143,56.9,,False,False,19
1131,76,155,77.1,,False,False,3
1132,76,162,14.9,,False,False,12
1133,76,165,84.8,,False,False,14
1134,76,185,65.5,,False,False,11
1135,76,191,60.4,,False,False,13
1136,76,204,82.7,,False,False,5
1137,76,209,96.1,,False,False,14
1138,76,217,73.7,,False,False,8
1139,76,218,0.0,,False,True,6
1140,76,249,94.0,,False,False,9
1141,77,15,37.0,,False,False,2
1142,77,43,77.0,,False,False,3
1143,77,50,62.6,,False,False,11
1144,77,93,50.8,,False,False,9
1145,77,119,30.3,,False,False,4
1146,77,125,76.0,,False,False,8
1147,77,152,80.8,,False,False,15
1148,77,155,89.2,,False,False,5
1149,77,165,86.2,,False,False,5
1150,77,185,51.1,,False,False,5
1151,77,191,88.2,,False,False,18
1152,77,204,90.1,,False,False,11
1153,77,209,60.3,,False,False,4
1154,77,217,65.5,,False,False,1
1155,77,218,48.2,,False,False,16
1156,78,15,0.0,,False,True,13
1157,78,43,91.7,,False,False,7
1158,78,50,37.8,,False,False,19
1159,78,93,74.6,,False,False,12
1160,78,119,54.3,,False,False,2
1161,78,125,45.1,,False,False,18
1162,78,152,31.3,,False,False,9
1163,78,155,61.1,,False,False,17
1164,78,165,42.2,,False,False,17
1165,78,185,66.0,,False,False,18
1166,78,191,96.8,,False,False,14
1167,78,204,68.6,,False,False,13
1168,78,209,100.0,,True,False,17
1169,78,217,47.3,,False,False,19
1170,78,218,41.9,,False,False,7
1171,79,15,46.5,,False,False,11
1172,79,43,63.8,,False,False,19
1173,79,50,100.0,,False,False,6
1174,79,93,35.1,,False,False,4
1175,79,119,76.2,,False,False,13
1176,79,125,52.4,,False,False,10
1177,79,152,61.0,,False,False,7
1178,79,155,42.4,,False,False,6
1179,79,165,80.8,,False,False,6
1180,79,185,64.2,,False,False,9
1181,79,191,84.6,,False,False,6
1182,79,204,68.2,,False,False,20
1183,79,209,30.2,,False,False,6
1184,79,217,84.7,,False,False,5
1185,79,218,28.8,,True,False,11
1186,80,15,31.3,,False,False,19
1187,80,43,48.5,,False,False,3
1188,80,50,48.7,,False,False,2
1189,80,93,0.0,,False,True,3
1190,80,119,0.0,,False,True,19
1191,80,125,90.1,,False,False,7
1192,80,152,61.9,,False,False,6
1193,80,155,87.5,,False,False,3
1194,80,165,54.8,,False,False,1
1195,80,185,70.7,,False,False,1
1196,80,191,73.5,,False,False,16
1197,80,204,77.5,,False,False,9
1198,80,209,56.6,,False,False,14
1199,80,217,58.2,,False,False,14
1200,80,218,59.6,,False,False,7
1201,81,15,35.3,,False,False,12
1202,81,43,0.0,,False,True,8
1203,81,50,63.5,,False,False,14
1204,81,93,58.1,,False,False,5
1205,81,119,75.4,,False,False,7
1206,81,125,66.6,,False,False,14
1207,81,152,89.1,,False,False,20
1208,81,155,66.3,,False,False,14
1209,81,165,54.9,,False,False,4
1210,81,185,66.0,,False,False,10
1211,81,191,78.0,,False,False,15
1212,81,204,33.1,,False,False,13
1213,81,209,52.1,,False,False,14
1214,81,217,52.5,,False,False,14
1215,81,218,72.4,,False,False,9
1216,82,31,74.5,,False,False,2
1217,82,50,66.8,,False,False,3
1218,82,159,20.4,,False,False,4
1219,82,167,35.3,,False,False,3
1220,82,168,60.7,,False,False,20
1221,82,192,56.0,,False,False,6
1222,82,197,0.0,,False,True,18
1223,82,212,65.1,,False,False,9
1224,82,293,56.6,,False,False,8
1225,82,305,92.6,,False,False,11
1226,82,371,23.7,,False,False,13
1227,82,378,70.4,,False,False,1
1228,83,31,79.9,,False,False,18
1229,83,50,77.6,,False,False,5
1230,83,159,79.2,,False,False,9
1231,83,167,81.8,,False,False,17
1232,83,168,54.1,,False,False,3
1233,83,192,45.2,,False,False,1
1234,83,197,28.4,,False,False,11
1235,83,212,58.5,,False,False,9
1236,83,293,51.0,,False,False,9
1237,83,305,85.9,,False,False,20
1238,83,371,0.0,,False,True,19
1239,83,378,59.8,,False,False,3
1240,84,31,46.5,,False,False,10
1241,84,50,43.6,,False,False,14
1242,84,159,100.0,,False,False,15
1243,84,167,64.6,,False,False,9
1244,84,168,50.9,,False,False,13
1245,84,192,67.2,,False,False,15
1246,84,197,99.1,,False,False,12
1247,84,212,58.0,,False,False,14
1248,84,293,77.4,,False,False,13
1249,84,305,86.4,,False,False,3
1250,84,371,31.0,,False,False,3
1251,84,378,53.5,,False,False,20
1252,85,31,84.1,,False,False,5
1253,85,50,52.4,,False,False,6
1254,85,159,72.5,,False,False,17
1255,85,167,51.3,,False,False,15
1256,85,168,57.0,,False,False,13
1257,85,192,0.0,,False,True,12
1258,85,197,54.8,,False,False,2
1259,85,212,76.5,,False,False,8
1260,85,293,68.6,,False,False,19
1261,85,305,66.8,,False,False,13
1262,85,371,100.0,,False,False,7
1263,85,378,0.0,,False,True,4
1264,86,11,96.3,,False,False,6
1265,86,14,29.3,,False,False,16
1266,86,26,57.0,,False,False,3
1267,86,31,100.0,,False,False,15
1268,86,129,54.7,,False,False,11
1269,86,159,100.0,,False,False,20
1270,86,167,57.3,,False,False,16
1271,86,168,60.8,,False,False,7
1272,86,177,80.5,,False,False,17
1273,86,192,63.4,,False,False,17
1274,86,197,73.9,,False,False,1
1275,86,231,93.3,,False,False,11
1276,86,284,78.7,,False,False,10
1277,86,293,67.5,,False,False,4
1278,86,303,95.1,,False,False,18
1279,87,11,80.8,,False,False,3
1280,87,14,51.8,,False,False,15
1281,87,26,0.0,,False,True,6
1282,87,31,100.0,,False,False,13
1283,87,129,76.6,,False,False,1
1284,87,159,61.2,,False,False,19
1285,87,167,28.6,,False,False,17
1286,87,168,40.2,,False,False,19
1287,87,177,95.6,,False,False,16
1288,87,192,96.3,,False,False,11
1289,87,197,66.5,,False,False,8
1290,87,231,33.1,,False,False,1
1291,87,284,45.4,,False,False,10
1292,87,293,35.8,,False,False,19
1293,87,303,35.1,,False,False,19
1294,88,11,100.0,,False,False,8
1295,88,14,100.0,,False,False,8
1296,88,26,44.8,,False,False,20
1297,88,31,64.8,,False,False,12
1298,88,129,41.9,,False,False,14
1299,88,159,64.7,,False,False,20
1300,88,167,94.5,,False,False,18
1301,88,168,84.4,,True,False,9
1302,88,177,79.6,,False,False,9
1303,88,192,61.5,,False,False,9
1304,88,197,87.7,,False,False,2
1305,88,231,76.6,,False,False,3
1306,88,284,72.3,,False,False,14
1307,88,293,62.9,,False,False,1
1308,88,303,70.7,,False,False,9
1309,89,11,70.2,,False,False,11
1310,89,14,55.3,,False,False,2
1311,89,26,51.1,,False,False,9
1312,89,31,47.1,,False,False,5
1313,89,129,48.2,,False,False,3
1314,89,159,61.6,,False,False,15
1315,89,167,58.7,,False,False,2
1316,89,168,53.8,,False,False,14
1317,89,177,52.5,,False,False,2
1318,89,192,70.3,,False,False,18
1319,89,197,0.0,,False,True,3
1320,89,231,89.8,,False,False,17
1321,89,284,64.8,,False,False,18
1322,89,293,63.6,,False,False,10
1323,89,303,48.2,,False,False,11
1324,90,14,61.0,,False,False,1
1325,90,26,86.4,,False,False,19
1326,90,39,83.7,,False,False,6
1327,90,50,82.4,,False,False,9
1328,90,125,81.8,,False,False,1
1329,90,129,72.9,,False,False,4
1330,90,168,72.2,,False,False,13
1331,90,177,69.4,,False,False,16
1332,90,192,57.5,,False,False,18
1333,90,197,0.0,,False,True,1
1334,90,212,66.5,,False,False,2
1335,90,231,68.9,,False,False,14
1336,90,244,76.4,,False,False,9
1337,90,293,66.8,,False,False,20
1338,90,305,100.0,,False,False,9
1339,91,14,43.2,,False,False,16
1340,91,26,78.6,,False,False,1
1341,91,39,64.3,,False,False,5
1342,91,50,65.0,,False,False,12
1343,91,125,50.4,,False,False,19
1344,91,129,83.3,,False,False,8
1345,91,168,76.8,,False,False,6
1346,91,177,80.0,,False,False,15
1347,91,192,68.0,,False,False,2
1348,91,197,59.2,,False,False,15
1349,91,212,0.0,,False,True,10
1350,91,231,63.8,,False,False,10
1351,91,244,0.0,,False,True,14
1352,91,293,72.8,,False,False,18
1353,91,305,28.9,,False,False,9
1354,92,14,80.7,,False,False,13
1355,92,26,100.0,,False,False,17
1356,92,39,73.6,,False,False,19
1357,92,50,59.9,,False,False,17
1358,92,125,62.1,,False,False,13
1359,92,129,77.7,,False,False,5
1360,92,168,60.4,,False,False,13
1361,92,177,80.6,,False,False,20
1362,92,192,61.9,,False,False,19
1363,92,197,95.9,,False,False,10
1364,92,212,95.4,,False,False,6
1365,92,231,59.1,,False,False,9
1366,92,244,63.5,,False,False,6
1367,92,293,64.6,,False,False,20
1368,92,305,64.8,,False,False,13
1369,93,14,47.9,,False,False,19
1370,93,26,45.4,,False,False,12
1371,93,39,87.5,,False,False,20
1372,93,50,84.6,,False,False,20
1373,93,125,84.3,,False,False,8
1374,93,129,63.8,,False,False,16
1375,93,168,99.1,,False,False,17
1376,93,177,64.6,,False,False,20
1377,93,192,80.5,,False,False,14
1378,93,197,0.0,,False,True,9
1379,93,212,40.0,,False,False,9
1380,93,231,60.9,,False,False,4
1381,93,244,62.2,,False,False,7
1382,93,293,63.8,,False,False,5
1383,93,305,41.1,,False,False,1
1384,94,14,0.0,,False,True,10
1385,94,26,0.0,,False,True,15
1386,94,31,77.7,,False,False,20
1387,94,129,83.5,,False,False,10
1388,94,159,51.6,,False,False,2
1389,94,168,44.3,,False,False,19
1390,94,192,51.2,,False,False,1
1391,94,197,73.9,,False,False,16
1392,94,212,54.3,,False,False,18
1393,94,231,62.6,,False,False,20
1394,94,244,45.7,,False,False,13
1395,94,293,100.0,,False,False,5
1396,94,303,66.3,,True,False,20
1397,94,305,85.7,,False,False,2
1398,94,371,73.9,,False,False,8
1399,95,14,0.0,,False,True,14
1400,95,26,64.2,,False,False,4
1401,95,31,63.3,,False,False,20
1402,95,129,51.9,,False,False,19
1403,95,159,56.9,,False,False,18
1404,95,168,46.9,,False,False,2
1405,95,192,44.9,,False,False,13
1406,95,197,100.0,,False,False,3
1407,95,212,70.0,,False,False,1
1408,95,231,91.4,,False,False,4
1409,95,244,50.7,,False,False,11
1410,95,293,42.5,,False,False,10
1411,95,303,47.4,,True,False,8
1412,95,305,57.4,,False,False,9
1413,95,371,65.7,,False,False,8
1414,96,14,62.3,,False,False,16
1415,96,26,51.1,,False,False,13
1416,96,31,66.6,,False,False,16
1417,96,129,68.2,,False,False,3
1418,96,159,77.6,,False,False,2
1419,96,168,91.5,,False,False,19
1420,96,192,58.4,,False,False,2
1421,96,197,86.9,,False,False,20
1422,96,212,66.2,,False,False,3
1423,96,231,37.5,,False,False,7
1424,96,244,97.1,,False,False,10
1425,96,293,100.0,,False,False,10
1426,96,303,76.1,,False,False,18
1427,96,305,66.6,,False,False,16
1428,96,371,60.1,,False,False,18
1429,97,14,56.6,,False,False,8
1430,97,26,86.8,,False,False,1
1431,97,31,64.7,,False,False,11
1432,97,129,95.1,,False,False,3
1433,97,159,65.6,,False,False,18
1434,97,168,57.6,,False,False,3
1435,97,192,54.2,,False,False,6
1436,97,197,51.6,,False,False,3
1437,97,212,74.3,,False,False,9
1438,97,231,0.0,,False,True,18
1439,97,244,41.7,,False,False,12
1440,97,293,50.3,,False,False,4
1441,97,303,88.8,,False,False,9
1442,97,305,47.8,,False,False,13
1443,97,371,80.5,,False,False,4
1444,98,14,27.9,,False,False,16
1445,98,125,91.1,,True,False,10
1446,98,129,0.0,,False,True,1
1447,98,167,42.1,,False,False,10
1448,98,168,49.2,,False,False,1
1449,98,192,77.2,,False,False,18
1450,98,197,69.9,,False,False,18
1451,98,212,0.0,,False,True,13
1452,98,244,81.1,,False,False,2
1453,98,293,42.0,,False,False,18
1454,98,305,59.8,,False,False,9
1455,98,371,53.9,,False,False,1
1456,98,378,45.0,,False,False,1
1457,98,399,75.7,,False,False,20
1458,99,14,82.0,,False,False,13
1459,99,125,58.9,,False,False,20
1460,99,129,92.4,,False,False,8
1461,99,167,50.9,,False,False,7
1462,99,168,92.0,,False,False,15
1463,99,192,75.1,,False,False,17
1464,99,197,43.0,,False,False,14
1465,99,212,100.0,,False,False,20
1466,99,244,57.0,,False,False,2
1467,99,293,86.7,,False,False,4
1468,99,305,67.6,,False,False,18
1469,99,371,71.7,,False,False,10
1470,99,378,81.2,,False,False,7
1471,99,399,80.2,,False,False,13
1472,100,14,58.8,,False,False,18
1473,100,125,74.6,,False,False,2
1474,100,129,73.2,,False,False,8
1475,100,167,68.8,,False,False,20
1476,100,168,61.3,,False,False,15
1477,100,192,68.8,,False,False,6
1478,100,197,100.0,,False,False,20
1479,100,212,59.7,,False,False,16
1480,100,244,86.7,,False,False,9
1481,100,293,53.8,,False,False,2
1482,100,305,49.1,,False,False,5
1483,100,371,100.0,,False,False,3
1484,100,378,74.7,,False,False,13
1485,100,399,75.2,,False,False,19
1486,101,14,75.7,,False,False,9
1487,101,125,90.3,,False,False,13
1488,101,129,72.3,,False,False,14
1489,101,167,79.7,,False,False,19
1490,101,168,45.9,,True,False,8
1491,101,192,82.7,,False,False,13
1492,101,197,60.7,,False,False,1
1493,101,212,77.1,,False,False,18
1494,101,244,34.1,,True,False,13
1495,101,293,76.3,,False,False,2
1496,101,305,24.6,,False,False,13
1497,101,371,60.0,,False,False,12
1498,101,378,0.0,,False,True,3
1499,101,399,34.3,,False,False,1
1500,102,14,76.4,,False,False,1
1501,102,125,66.2,,False,False,19
1502,102,129,51.1,,False,False,8
1503,102,167,90.8,,False,False,5
1504,102,168,0.0,,False,True,6
1505,102,192,48.9,,False,False,15
1506,102,197,10.4,,False,False,20
1507,102,212,74.2,,False,False,19
1508,102,244,33.2,,False,False,13
1509,102,293,0.0,,False,True,18
1510,102,305,49.4,,False,False,15
1511,102,371,55.7,,False,False,16
1512,102,378,39.4,,False,False,9
1513,102,399,56.1,,False,False,19
1514,103,26,39.7,,False,False,10
1515,103,31,67.9,,False,False,10
1516,103,129,42.9,,False,False,8
1517,103,168,65.5,,False,False,1
1518,103,180,85.9,,False,False,18
1519,103,192,79.1,,False,False,12
1520,103,197,63.5,,False,False,10
1521,103,212,47.2,,False,False,13
1522,103,244,67.9,,False,False,12
1523,103,246,52.5,,False,False,16
1524,103,293,68.6,,False,False,13
1525,103,305,0.0,,False,True,14
1526,103,340,34.1,,False,False,5
1527,103,371,79.5,,False,False,15
1528,103,378,0.0,,False,True,5
1529,104,26,65.6,,False,False,13
1530,104,31,0.0,,False,True,3
1531,104,129,100.0,,False,False,3
1532,104,168,88.5,,False,False,1
1533,104,180,75.2,,False,False,3
1534,104,192,62.8,,False,False,11
1535,104,197,51.9,,False,False,15
1536,104,212,82.0,,False,False,6
1537,104,244,60.9,,False,False,8
1538,104,246,86.0,,False,False,19
1539,104,293,72.2,,False,False,9
1540,104,305,72.3,,False,False,4
1541,104,340,75.7,,False,False,15
1542,104,371,48.4,,False,False,15
1543,104,378,46.6,,False,False,3
1544,105,26,46.0,,False,False,19
1545,105,31,83.9,,False,False,10
1546,105,129,48.0,,False,False,7
1547,105,168,50.2,,False,False,4
1548,105,180,74.7,,False,False,11
1549,105,192,60.5,,False,False,18
1550,105,197,58.2,,False,False,1
1551,105,212,56.6,,False,False,6
1552,105,244,23.1,,False,False,16
1553,105,246,47.6,,False,False,3
1554,105,293,86.3,,False,False,1
1555,105,305,55.3,,False,False,6
1556,105,340,30.8,,False,False,14
1557,105,371,46.9,,False,False,5
1558,105,378,71.5,,False,False,16
1559,106,26,71.1,,False,False,7
1560,106,31,59.7,,False,False,10
1561,106,129,52.6,,False,False,18
1562,106,168,39.8,,False,False,6
1563,106,180,71.6,,False,False,15
1564,106,192,80.1,,False,False,6
1565,106,197,88.2,,False,False,8
1566,106,212,45.0,,False,False,8
1567,106,244,89.6,,False,False,5
1568,106,246,0.0,,False,True,6
1569,106,293,0.0,,False,True,1
1570,106,305,64.0,,False,False,8
1571,106,340,65.5,,False,False,9
1572,106,371,81.1,,False,False,10
1573,106,378,55.3,,False,False,19
1574,107,26,26.1,,False,False,1
1575,107,31,77.7,,False,False,11
1576,107,129,71.3,,False,False,9
1577,107,168,58.5,,False,False,13
1578,107,180,76.2,,False,False,11
1579,107,192,79.9,,False,False,20
1580,107,197,37.8,,False,False,8
1581,107,212,65.4,,True,False,13
1582,107,244,24.0,,False,False,7
1583,107,246,62.8,,False,False,14
1584,107,293,58.3,,False,False,5
1585,107,305,73.9,,False,False,15
1586,107,340,45.7,,False,False,3
1587,107,371,57.4,,False,False,2
1588,107,378,7.1,,False,False,10
1589,108,19,75.0,,True,False,15
1590,108,41,0.0,,False,True,2
1591,108,55,63.4,,False,False,11
1592,108,100,66.6,,False,False,17
1593,108,126,38.1,,False,False,10
1594,108,127,72.2,,False,False,16
1595,108,128,94.7,,False,False,2
1596,108,161,61.7,,False,False,1
1597,108,163,76.7,,False,False,16
1598,108,179,49.3,,False,False,6
1599,108,193,63.6,,False,False,12
1600,108,194,37.4,,True,False,14
1601,108,199,79.2,,True,False,2
1602,108,258,67.9,,False,False,17
1603,108,286,43.1,,False,False,13
