id,student_id,session_id,instructor_id,timestamp,status
605,397,41,17,2025-10-15T14:06:00,late
606,169,42,17,2025-10-22T08:03:00,late
607,210,42,17,2025-10-22T08:25:00,present
608,312,42,17,2025-10-22T08:18:00,present
609,315,42,17,2025-10-22T08:02:00,present
610,321,42,17,2025-10-22T08:21:00,late
611,325,42,17,2025-10-22T08:29:00,present
612,333,42,17,2025-10-22T08:16:00,present
613,355,42,17,2025-10-22T08:26:00,present
614,397,42,17,2025-10-22T08:26:00,present
615,25,43,17,2025-10-29T10:11:00,present
616,89,43,17,2025-10-29T10:28:00,present
617,169,43,17,2025-10-29T10:04:00,present
618,210,43,17,2025-10-29T10:14:00,present
619,215,43,17,2025-10-29T10:12:00,present
620,283,43,17,2025-10-29T10:18:00,present
621,315,43,17,2025-10-29T10:09:00,present
622,325,43,17,2025-10-29T10:01:00,present
623,333,43,17,2025-10-29T10:10:00,late
624,397,43,17,2025-10-29T10:09:00,present
625,25,44,6,2025-10-01T10:08:00,present
626,33,44,6,2025-10-01T10:11:00,present
627,114,44,6,2025-10-01T10:30:00,present
628,133,44,6,2025-10-01T10:17:00,present
629,169,44,6,2025-10-01T10:27:00,present
630,210,44,6,2025-10-01T10:19:00,late
631,224,44,6,2025-10-01T10:12:00,present
632,301,44,6,2025-10-01T10:17:00,present
633,315,44,6,2025-10-01T10:03:00,present
634,325,44,6,2025-10-01T10:29:00,present
635,348,44,6,2025-10-01T10:08:00,present
636,380,44,6,2025-10-01T10:01:00,present
637,397,44,6,2025-10-01T10:08:00,present
638,25,45,6,2025-10-08T10:28:00,present
639,33,45,6,2025-10-08T10:04:00,present
640,109,45,6,2025-10-08T10:26:00,present
641,114,45,6,2025-10-08T10:29:00,present
642,133,45,6,2025-10-08T10:29:00,present
643,169,45,6,2025-10-08T10:07:00,absent
644,210,45,6,2025-10-08T10:25:00,present
645,224,45,6,2025-10-08T10:28:00,present
646,301,45,6,2025-10-08T10:26:00,present
647,315,45,6,2025-10-08T10:01:00,late
648,325,45,6,2025-10-08T10:02:00,late
649,348,45,6,2025-10-08T10:19:00,present
650,380,45,6,2025-10-08T10:29:00,absent
651,25,46,6,2025-10-15T08:30:00,present
652,109,46,6,2025-10-15T08:03:00,present
653,133,46,6,2025-10-15T08:20:00,late
654,169,46,6,2025-10-15T08:15:00,late
655,210,46,6,2025-10-15T08:27:00,present
656,224,46,6,2025-10-15T08:07:00,present
657,325,46,6,2025-10-15T08:25:00,present
658,348,46,6,2025-10-15T08:19:00,present
659,380,46,6,2025-10-15T08:21:00,late
660,397,46,6,2025-10-15T08:00:00,present
661,25,47,6,2025-10-22T10:01:00,present
662,33,47,6,2025-10-22T10:12:00,present
663,109,47,6,2025-10-22T10:13:00,present
664,114,47,6,2025-10-22T10:17:00,present
665,169,47,6,2025-10-22T10:28:00,present
666,210,47,6,2025-10-22T10:28:00,absent
667,224,47,6,2025-10-22T10:06:00,late
668,301,47,6,2025-10-22T10:29:00,present
669,325,47,6,2025-10-22T10:18:00,late
670,380,47,6,2025-10-22T10:24:00,late
671,397,47,6,2025-10-22T10:25:00,late
672,25,48,6,2025-10-29T14:01:00,present
673,33,48,6,2025-10-29T14:00:00,present
674,109,48,6,2025-10-29T14:07:00,present
675,114,48,6,2025-10-29T14:02:00,present
676,169,48,6,2025-10-29T14:09:00,present
677,224,48,6,2025-10-29T14:20:00,present
678,301,48,6,2025-10-29T14:09:00,present
679,325,48,6,2025-10-29T14:21:00,present
680,397,48,6,2025-10-29T14:17:00,present
681,25,49,6,2025-11-05T08:22:00,present
682,33,49,6,2025-11-05T08:11:00,absent
683,109,49,6,2025-11-05T08:27:00,absent
684,114,49,6,2025-11-05T08:22:00,late
685,133,49,6,2025-11-05T08:11:00,absent
686,169,49,6,2025-11-05T08:09:00,present
687,210,49,6,2025-11-05T08:07:00,absent
688,224,49,6,2025-11-05T08:08:00,present
689,301,49,6,2025-11-05T08:17:00,present
690,315,49,6,2025-11-05T08:01:00,present
691,325,49,6,2025-11-05T08:13:00,present
692,348,49,6,2025-11-05T08:19:00,present
693,380,49,6,2025-11-05T08:02:00,present
694,397,49,6,2025-11-05T08:04:00,late
695,25,50,6,2025-11-12T12:16:00,present
696,33,50,6,2025-11-12T12:23:00,present
697,109,50,6,2025-11-12T12:03:00,late
698,114,50,6,2025-11-12T12:26:00,present
699,133,50,6,2025-11-12T12:01:00,present
700,169,50,6,2025-11-12T12:22:00,present
701,210,50,6,2025-11-12T12:24:00,present
702,224,50,6,2025-11-12T12:03:00,present
703,315,50,6,2025-11-12T12:08:00,absent
704,325,50,6,2025-11-12T12:12:00,present
705,348,50,6,2025-11-12T12:30:00,present
706,397,50,6,2025-11-12T12:19:00,late
707,25,51,6,2025-11-19T10:00:00,present
708,33,51,6,2025-11-19T10:12:00,present
709,109,51,6,2025-11-19T10:07:00,present
710,114,51,6,2025-11-19T10:05:00,present
711,133,51,6,2025-11-19T10:17:00,present
712,210,51,6,2025-11-19T10:17:00,present
713,224,51,6,2025-11-19T10:29:00,present
714,315,51,6,2025-11-19T10:28:00,absent
715,325,51,6,2025-11-19T10:26:00,present
716,348,51,6,2025-11-19T10:25:00,present
717,380,51,6,2025-11-19T10:06:00,present
718,397,51,6,2025-11-19T10:10:00,present
719,8,52,16,2025-10-01T08:19:00,present
720,33,52,16,2025-10-01T08:13:00,present
721,71,52,16,2025-10-01T08:29:00,late
722,89,52,16,2025-10-01T08:01:00,present
723,106,52,16,2025-10-01T08:17:00,present
724,109,52,16,2025-10-01T08:23:00,present
725,132,52,16,2025-10-01T08:09:00,present
726,136,52,16,2025-10-01T08:30:00,present
727,169,52,16,2025-10-01T08:13:00,present
728,265,52,16,2025-10-01T08:18:00,present
729,283,52,16,2025-10-01T08:08:00,present
730,295,52,16,2025-10-01T08:12:00,late
731,312,52,16,2025-10-01T08:29:00,absent
732,325,52,16,2025-10-01T08:29:00,late
733,8,53,16,2025-10-08T10:30:00,late
734,33,53,16,2025-10-08T10:07:00,present
735,71,53,16,2025-10-08T10:09:00,absent
736,89,53,16,2025-10-08T10:12:00,present
737,109,53,16,2025-10-08T10:08:00,absent
738,132,53,16,2025-10-08T10:25:00,absent
739,136,53,16,2025-10-08T10:24:00,present
740,169,53,16,2025-10-08T10:03:00,absent
741,265,53,16,2025-10-08T10:21:00,present
742,283,53,16,2025-10-08T10:08:00,present
743,295,53,16,2025-10-08T10:14:00,present
744,312,53,16,2025-10-08T10:14:00,present
745,8,54,16,2025-10-15T08:20:00,present
746,33,54,16,2025-10-15T08:06:00,present
747,71,54,16,2025-10-15T08:18:00,absent
748,89,54,16,2025-10-15T08:08:00,present
749,106,54,16,2025-10-15T08:17:00,late
750,109,54,16,2025-10-15T08:02:00,absent
751,132,54,16,2025-10-15T08:08:00,absent
752,136,54,16,2025-10-15T08:08:00,absent
753,169,54,16,2025-10-15T08:15:00,present
754,283,54,16,2025-10-15T08:04:00,absent
755,295,54,16,2025-10-15T08:20:00,late
756,8,55,16,2025-10-22T08:27:00,present
757,33,55,16,2025-10-22T08:10:00,present
758,89,55,16,2025-10-22T08:01:00,present
759,106,55,16,2025-10-22T08:08:00,present
760,109,55,16,2025-10-22T08:00:00,present
761,132,55,16,2025-10-22T08:27:00,present
762,136,55,16,2025-10-22T08:17:00,present
763,169,55,16,2025-10-22T08:19:00,present
764,265,55,16,2025-10-22T08:03:00,late
765,295,55,16,2025-10-22T08:16:00,present
766,325,55,16,2025-10-22T08:18:00,present
767,397,55,16,2025-10-22T08:26:00,present
768,8,56,16,2025-10-29T14:02:00,present
769,33,56,16,2025-10-29T14:28:00,absent
770,71,56,16,2025-10-29T14:00:00,present
771,89,56,16,2025-10-29T14:25:00,present
772,106,56,16,2025-10-29T14:13:00,present
773,109,56,16,2025-10-29T14:11:00,present
774,132,56,16,2025-10-29T14:09:00,late
775,136,56,16,2025-10-29T14:05:00,present
776,169,56,16,2025-10-29T14:09:00,present
777,265,56,16,2025-10-29T14:29:00,present
778,283,56,16,2025-10-29T14:03:00,present
779,295,56,16,2025-10-29T14:25:00,present
780,312,56,16,2025-10-29T14:22:00,present
781,325,56,16,2025-10-29T14:16:00,present
782,397,56,16,2025-10-29T14:22:00,present
783,8,57,16,2025-11-05T14:06:00,present
784,33,57,16,2025-11-05T14:18:00,absent
785,89,57,16,2025-11-05T14:12:00,absent
786,106,57,16,2025-11-05T14:20:00,present
787,136,57,16,2025-11-05T14:07:00,late
788,169,57,16,2025-11-05T14:18:00,present
789,265,57,16,2025-11-05T14:23:00,present
790,283,57,16,2025-11-05T14:23:00,late
791,312,57,16,2025-11-05T14:25:00,absent
792,397,57,16,2025-11-05T14:16:00,absent
793,8,58,16,2025-11-12T12:10:00,present
794,33,58,16,2025-11-12T12:26:00,present
795,71,58,16,2025-11-12T12:29:00,late
796,89,58,16,2025-11-12T12:07:00,present
797,106,58,16,2025-11-12T12:11:00,present
798,109,58,16,2025-11-12T12:10:00,present
799,132,58,16,2025-11-12T12:03:00,present
800,136,58,16,2025-11-12T12:14:00,present
801,169,58,16,2025-11-12T12:28:00,present
802,265,58,16,2025-11-12T12:02:00,absent
803,283,58,16,2025-11-12T12:16:00,present
804,312,58,16,2025-11-12T12:15:00,present
805,325,58,16,2025-11-12T12:14:00,present
806,397,58,16,2025-11-12T12:07:00,present
807,25,59,4,2025-10-01T10:26:00,present
808,59,59,4,2025-10-01T10:29:00,present
809,89,59,4,2025-10-01T10:24:00,late
810,109,59,4,2025-10-01T10:21:00,present
811,114,59,4,2025-10-01T10:04:00,absent
812,132,59,4,2025-10-01T10:25:00,present
813,224,59,4,2025-10-01T10:10:00,present
814,299,59,4,2025-10-01T10:16:00,present
815,325,59,4,2025-10-01T10:18:00,present
816,333,59,4,2025-10-01T10:28:00,late
817,348,59,4,2025-10-01T10:28:00,present
818,25,60,4,2025-10-08T12:14:00,present
819,109,60,4,2025-10-08T12:17:00,late
820,114,60,4,2025-10-08T12:15:00,absent
821,132,60,4,2025-10-08T12:04:00,late
822,224,60,4,2025-10-08T12:26:00,present
823,265,60,4,2025-10-08T12:22:00,late
824,299,60,4,2025-10-08T12:02:00,present
825,333,60,4,2025-10-08T12:29:00,present
826,348,60,4,2025-10-08T12:13:00,present
827,25,61,4,2025-10-15T14:12:00,present
828,59,61,4,2025-10-15T14:07:00,present
829,89,61,4,2025-10-15T14:03:00,present
830,109,61,4,2025-10-15T14:26:00,late
831,114,61,4,2025-10-15T14:18:00,present
832,132,61,4,2025-10-15T14:03:00,present
833,224,61,4,2025-10-15T14:01:00,present
834,299,61,4,2025-10-15T14:30:00,absent
835,325,61,4,2025-10-15T14:13:00,present
836,333,61,4,2025-10-15T14:23:00,present
837,348,61,4,2025-10-15T14:09:00,late
838,25,62,4,2025-10-22T14:22:00,late
839,89,62,4,2025-10-22T14:24:00,present
840,109,62,4,2025-10-22T14:26:00,present
841,114,62,4,2025-10-22T14:02:00,late
842,132,62,4,2025-10-22T14:00:00,present
843,224,62,4,2025-10-22T14:11:00,present
844,265,62,4,2025-10-22T14:14:00,late
845,299,62,4,2025-10-22T14:14:00,present
846,325,62,4,2025-10-22T14:23:00,present
847,333,62,4,2025-10-22T14:30:00,present
848,348,62,4,2025-10-22T14:07:00,present
849,25,63,4,2025-10-29T08:10:00,present
850,89,63,4,2025-10-29T08:16:00,late
851,109,63,4,2025-10-29T08:27:00,present
852,114,63,4,2025-10-29T08:09:00,present
853,132,63,4,2025-10-29T08:10:00,present
854,224,63,4,2025-10-29T08:30:00,present
855,299,63,4,2025-10-29T08:23:00,absent
856,325,63,4,2025-10-29T08:23:00,present
857,333,63,4,2025-10-29T08:16:00,present
858,348,63,4,2025-10-29T08:28:00,present
859,25,64,4,2025-10-01T12:03:00,present
860,71,64,4,2025-10-01T12:05:00,present
861,136,64,4,2025-10-01T12:14:00,present
862,224,64,4,2025-10-01T12:05:00,absent
863,252,64,4,2025-10-01T12:29:00,present
864,283,64,4,2025-10-01T12:19:00,present
865,295,64,4,2025-10-01T12:29:00,present
866,299,64,4,2025-10-01T12:08:00,late
867,333,64,4,2025-10-01T12:26:00,present
868,25,65,4,2025-10-08T08:05:00,present
869,106,65,4,2025-10-08T08:30:00,present
870,136,65,4,2025-10-08T08:17:00,present
871,224,65,4,2025-10-08T08:00:00,late
872,252,65,4,2025-10-08T08:26:00,present
873,295,65,4,2025-10-08T08:30:00,present
874,299,65,4,2025-10-08T08:13:00,absent
875,321,65,4,2025-10-08T08:16:00,late
876,25,66,4,2025-10-15T12:29:00,absent
877,106,66,4,2025-10-15T12:27:00,late
878,224,66,4,2025-10-15T12:15:00,present
879,252,66,4,2025-10-15T12:27:00,present
880,295,66,4,2025-10-15T12:21:00,present
881,321,66,4,2025-10-15T12:02:00,present
882,333,66,4,2025-10-15T12:07:00,present
883,25,67,4,2025-10-22T12:10:00,present
884,71,67,4,2025-10-22T12:10:00,present
885,106,67,4,2025-10-22T12:20:00,late
886,136,67,4,2025-10-22T12:21:00,present
887,224,67,4,2025-10-22T12:22:00,absent
888,252,67,4,2025-10-22T12:28:00,present
889,283,67,4,2025-10-22T12:13:00,present
890,299,67,4,2025-10-22T12:16:00,present
891,321,67,4,2025-10-22T12:26:00,present
892,333,67,4,2025-10-22T12:26:00,present
893,50,68,5,2025-10-01T14:01:00,late
894,71,68,5,2025-10-01T14:20:00,present
895,109,68,5,2025-10-01T14:30:00,present
896,110,68,5,2025-10-01T14:06:00,present
897,132,68,5,2025-10-01T14:04:00,present
898,169,68,5,2025-10-01T14:05:00,absent
899,224,68,5,2025-10-01T14:09:00,late
900,301,68,5,2025-10-01T14:02:00,present
901,312,68,5,2025-10-01T14:27:00,present
902,321,68,5,2025-10-01T14:06:00,present
903,397,68,5,2025-10-01T14:06:00,absent
904,50,69,5,2025-10-08T10:01:00,present
905,71,69,5,2025-10-08T10:08:00,present
906,106,69,5,2025-10-08T10:20:00,late
907,108,69,5,2025-10-08T10:20:00,present
908,109,69,5,2025-10-08T10:16:00,late
909,110,69,5,2025-10-08T10:05:00,present
910,132,69,5,2025-10-08T10:26:00,present
911,169,69,5,2025-10-08T10:09:00,present
912,224,69,5,2025-10-08T10:15:00,absent
913,295,69,5,2025-10-08T10:12:00,late
914,301,69,5,2025-10-08T10:17:00,present
915,312,69,5,2025-10-08T10:03:00,present
916,321,69,5,2025-10-08T10:30:00,present
917,348,69,5,2025-10-08T10:24:00,absent
918,380,69,5,2025-10-08T10:13:00,present
919,397,69,5,2025-10-08T10:10:00,present
920,50,70,5,2025-10-15T12:13:00,present
921,106,70,5,2025-10-15T12:10:00,late
922,108,70,5,2025-10-15T12:11:00,present
923,109,70,5,2025-10-15T12:22:00,present
924,132,70,5,2025-10-15T12:26:00,present
925,169,70,5,2025-10-15T12:15:00,late
926,224,70,5,2025-10-15T12:21:00,present
927,295,70,5,2025-10-15T12:09:00,present
928,301,70,5,2025-10-15T12:06:00,absent
929,312,70,5,2025-10-15T12:25:00,present
930,321,70,5,2025-10-15T12:17:00,present
931,348,70,5,2025-10-15T12:08:00,present
932,380,70,5,2025-10-15T12:13:00,late
933,397,70,5,2025-10-15T12:14:00,present
934,50,71,5,2025-10-22T08:08:00,absent
935,71,71,5,2025-10-22T08:08:00,present
936,106,71,5,2025-10-22T08:07:00,present
937,108,71,5,2025-10-22T08:26:00,present
938,110,71,5,2025-10-22T08:07:00,late
939,132,71,5,2025-10-22T08:05:00,present
940,169,71,5,2025-10-22T08:24:00,late
941,224,71,5,2025-10-22T08:30:00,present
942,295,71,5,2025-10-22T08:19:00,present
943,301,71,5,2025-10-22T08:19:00,present
944,312,71,5,2025-10-22T08:30:00,late
945,321,71,5,2025-10-22T08:25:00,present
946,348,71,5,2025-10-22T08:24:00,present
947,380,71,5,2025-10-22T08:29:00,present
948,397,71,5,2025-10-22T08:24:00,late
949,50,72,5,2025-10-29T10:20:00,present
950,106,72,5,2025-10-29T10:17:00,late
951,108,72,5,2025-10-29T10:05:00,present
952,109,72,5,2025-10-29T10:12:00,present
953,110,72,5,2025-10-29T10:07:00,present
954,132,72,5,2025-10-29T10:05:00,late
955,169,72,5,2025-10-29T10:10:00,absent
956,224,72,5,2025-10-29T10:17:00,present
957,295,72,5,2025-10-29T10:30:00,present
958,312,72,5,2025-10-29T10:24:00,present
959,321,72,5,2025-10-29T10:03:00,present
960,348,72,5,2025-10-29T10:25:00,present
961,380,72,5,2025-10-29T10:05:00,present
962,397,72,5,2025-10-29T10:00:00,present
963,50,73,5,2025-11-05T08:24:00,present
964,71,73,5,2025-11-05T08:01:00,present
965,106,73,5,2025-11-05T08:03:00,present
966,108,73,5,2025-11-05T08:12:00,present
967,109,73,5,2025-11-05T08:04:00,present
968,110,73,5,2025-11-05T08:28:00,late
969,132,73,5,2025-11-05T08:02:00,present
970,224,73,5,2025-11-05T08:22:00,present
971,295,73,5,2025-11-05T08:13:00,present
972,312,73,5,2025-11-05T08:17:00,present
973,321,73,5,2025-11-05T08:04:00,present
974,380,73,5,2025-11-05T08:12:00,present
975,397,73,5,2025-11-05T08:19:00,absent
976,15,74,2,2025-10-01T10:25:00,present
977,65,74,2,2025-10-01T10:16:00,present
978,155,74,2,2025-10-01T10:09:00,present
979,218,74,2,2025-10-01T10:06:00,present
980,253,74,2,2025-10-01T10:18:00,present
981,260,74,2,2025-10-01T10:09:00,late
982,273,74,2,2025-10-01T10:07:00,present
983,322,74,2,2025-10-01T10:17:00,present
984,347,74,2,2025-10-01T10:09:00,present
985,356,74,2,2025-10-01T10:17:00,present
986,398,74,2,2025-10-01T10:12:00,absent
987,65,75,2,2025-10-08T12:12:00,present
988,155,75,2,2025-10-08T12:24:00,present
989,218,75,2,2025-10-08T12:03:00,present
990,249,75,2,2025-10-08T12:18:00,absent
991,253,75,2,2025-10-08T12:12:00,present
992,260,75,2,2025-10-08T12:14:00,present
993,273,75,2,2025-10-08T12:18:00,present
994,347,75,2,2025-10-08T12:04:00,present
995,356,75,2,2025-10-08T12:02:00,present
996,15,76,2,2025-10-15T14:27:00,present
997,65,76,2,2025-10-15T14:18:00,present
998,155,76,2,2025-10-15T14:04:00,present
999,218,76,2,2025-10-15T14:26:00,present
1000,249,76,2,2025-10-15T14:23:00,present
1001,253,76,2,2025-10-15T14:24:00,present
1002,260,76,2,2025-10-15T14:24:00,present
1003,273,76,2,2025-10-15T14:13:00,present
1004,322,76,2,2025-10-15T14:10:00,absent
1005,347,76,2,2025-10-15T14:01:00,present
1006,356,76,2,2025-10-15T14:18:00,present
1007,398,76,2,2025-10-15T14:27:00,present
1008,65,77,2,2025-10-22T12:24:00,absent
1009,155,77,2,2025-10-22T12:15:00,present
1010,218,77,2,2025-10-22T12:10:00,present
1011,249,77,2,2025-10-22T12:07:00,present
1012,253,77,2,2025-10-22T12:22:00,present
1013,260,77,2,2025-10-22T12:17:00,present
1014,273,77,2,2025-10-22T12:23:00,present
1015,356,77,2,2025-10-22T12:12:00,present
1016,65,78,2,2025-10-29T08:03:00,absent
1017,155,78,2,2025-10-29T08:14:00,present
1018,218,78,2,2025-10-29T08:03:00,present
1019,253,78,2,2025-10-29T08:05:00,present
1020,260,78,2,2025-10-29T08:16:00,present
1021,273,78,2,2025-10-29T08:23:00,present
1022,322,78,2,2025-10-29T08:13:00,present
1023,347,78,2,2025-10-29T08:09:00,present
1024,398,78,2,2025-10-29T08:23:00,late
1025,15,79,2,2025-11-05T14:21:00,absent
1026,65,79,2,2025-11-05T14:10:00,present
1027,155,79,2,2025-11-05T14:11:00,present
1028,218,79,2,2025-11-05T14:05:00,absent
1029,253,79,2,2025-11-05T14:06:00,present
1030,260,79,2,2025-11-05T14:30:00,late
1031,273,79,2,2025-11-05T14:16:00,present
1032,322,79,2,2025-11-05T14:15:00,present
1033,347,79,2,2025-11-05T14:29:00,present
1034,356,79,2,2025-11-05T14:23:00,present
1035,398,79,2,2025-11-05T14:27:00,present
1036,65,80,5,2025-10-01T12:05:00,present
1037,119,80,5,2025-10-01T12:26:00,present
1038,125,80,5,2025-10-01T12:10:00,present
1039,152,80,5,2025-10-01T12:04:00,present
1040,155,80,5,2025-10-01T12:00:00,absent
1041,162,80,5,2025-10-01T12:06:00,present
1042,185,80,5,2025-10-01T12:03:00,late
1043,209,80,5,2025-10-01T12:10:00,present
1044,218,80,5,2025-10-01T12:19:00,present
1045,253,80,5,2025-10-01T12:11:00,absent
1046,262,80,5,2025-10-01T12:28:00,present
1047,307,80,5,2025-10-01T12:20:00,present
1048,356,80,5,2025-10-01T12:09:00,present
1049,362,80,5,2025-10-01T12:27:00,present
1050,65,81,5,2025-10-08T12:23:00,present
1051,119,81,5,2025-10-08T12:19:00,absent
1052,125,81,5,2025-10-08T12:29:00,present
1053,152,81,5,2025-10-08T12:17:00,present
1054,155,81,5,2025-10-08T12:06:00,present
1055,185,81,5,2025-10-08T12:23:00,present
1056,209,81,5,2025-10-08T12:05:00,present
1057,217,81,5,2025-10-08T12:03:00,present
1058,253,81,5,2025-10-08T12:20:00,present
1059,262,81,5,2025-10-08T12:10:00,present
1060,307,81,5,2025-10-08T12:27:00,present
1061,334,81,5,2025-10-08T12:08:00,present
1062,356,81,5,2025-10-08T12:23:00,present
1063,362,81,5,2025-10-08T12:21:00,present
1064,65,82,5,2025-10-15T12:06:00,late
1065,119,82,5,2025-10-15T12:25:00,present
1066,125,82,5,2025-10-15T12:06:00,present
1067,155,82,5,2025-10-15T12:04:00,present
1068,185,82,5,2025-10-15T12:00:00,present
1069,209,82,5,2025-10-15T12:28:00,present
1070,217,82,5,2025-10-15T12:04:00,present
1071,218,82,5,2025-10-15T12:14:00,present
1072,253,82,5,2025-10-15T12:15:00,present
1073,262,82,5,2025-10-15T12:16:00,present
1074,307,82,5,2025-10-15T12:07:00,present
1075,334,82,5,2025-10-15T12:12:00,present
1076,356,82,5,2025-10-15T12:22:00,present
1077,362,82,5,2025-10-15T12:09:00,absent
1078,65,83,5,2025-10-22T08:10:00,late
1079,119,83,5,2025-10-22T08:28:00,late
1080,125,83,5,2025-10-22T08:06:00,late
1081,152,83,5,2025-10-22T08:30:00,absent
1082,155,83,5,2025-10-22T08:08:00,present
1083,162,83,5,2025-10-22T08:26:00,present
1084,185,83,5,2025-10-22T08:14:00,present
1085,209,83,5,2025-10-22T08:25:00,present
1086,217,83,5,2025-10-22T08:03:00,present
1087,218,83,5,2025-10-22T08:13:00,present
1088,253,83,5,2025-10-22T08:05:00,present
1089,307,83,5,2025-10-22T08:14:00,present
1090,334,83,5,2025-10-22T08:11:00,absent
1091,356,83,5,2025-10-22T08:06:00,present
1092,362,83,5,2025-10-22T08:28:00,present
1093,65,84,5,2025-10-29T08:30:00,present
1094,119,84,5,2025-10-29T08:11:00,present
1095,125,84,5,2025-10-29T08:23:00,late
1096,152,84,5,2025-10-29T08:06:00,present
1097,155,84,5,2025-10-29T08:16:00,late
1098,162,84,5,2025-10-29T08:18:00,present
1099,185,84,5,2025-10-29T08:03:00,present
1100,209,84,5,2025-10-29T08:29:00,present
1101,217,84,5,2025-10-29T08:29:00,present
1102,253,84,5,2025-10-29T08:20:00,present
1103,262,84,5,2025-10-29T08:15:00,present
1104,307,84,5,2025-10-29T08:22:00,present
1105,334,84,5,2025-10-29T08:08:00,absent
1106,356,84,5,2025-10-29T08:18:00,present
1107,362,84,5,2025-10-29T08:27:00,late
1108,65,85,5,2025-11-05T08:15:00,present
1109,119,85,5,2025-11-05T08:20:00,present
1110,125,85,5,2025-11-05T08:05:00,present
1111,152,85,5,2025-11-05T08:27:00,present
1112,155,85,5,2025-11-05T08:17:00,present
1113,162,85,5,2025-11-05T08:01:00,present
1114,185,85,5,2025-11-05T08:19:00,present
1115,209,85,5,2025-11-05T08:04:00,absent
1116,217,85,5,2025-11-05T08:05:00,present
1117,218,85,5,2025-11-05T08:04:00,late
1118,262,85,5,2025-11-05T08:03:00,present
1119,334,85,5,2025-11-05T08:01:00,present
1120,356,85,5,2025-11-05T08:27:00,present
1121,362,85,5,2025-11-05T08:27:00,present
1122,65,86,5,2025-11-12T10:19:00,present
1123,119,86,5,2025-11-12T10:10:00,present
1124,125,86,5,2025-11-12T10:27:00,present
1125,152,86,5,2025-11-12T10:28:00,present
1126,155,86,5,2025-11-12T10:28:00,late
1127,162,86,5,2025-11-12T10:23:00,late
1128,185,86,5,2025-11-12T10:16:00,present
1129,217,86,5,2025-11-12T10:13:00,present
1130,218,86,5,2025-11-12T10:21:00,present
1131,262,86,5,2025-11-12T10:24:00,present
1132,307,86,5,2025-11-12T10:23:00,present
1133,334,86,5,2025-11-12T10:05:00,present
1134,356,86,5,2025-11-12T10:08:00,present
1135,362,86,5,2025-11-12T10:22:00,present
1136,11,87,15,2025-10-01T12:05:00,present
1137,15,87,15,2025-10-01T12:26:00,late
1138,43,87,15,2025-10-01T12:00:00,late
1139,59,87,15,2025-10-01T12:17:00,present
1140,65,87,15,2025-10-01T12:10:00,absent
1141,93,87,15,2025-10-01T12:26:00,absent
1142,119,87,15,2025-10-01T12:18:00,present
1143,152,87,15,2025-10-01T12:02:00,present
1144,253,87,15,2025-10-01T12:05:00,present
1145,259,87,15,2025-10-01T12:20:00,absent
1146,260,87,15,2025-10-01T12:24:00,late
1147,307,87,15,2025-10-01T12:00:00,present
1148,347,87,15,2025-10-01T12:11:00,present
1149,356,87,15,2025-10-01T12:28:00,present
1150,379,87,15,2025-10-01T12:07:00,present
1151,11,88,15,2025-10-08T10:21:00,present
1152,15,88,15,2025-10-08T10:28:00,late
1153,43,88,15,2025-10-08T10:23:00,present
1154,59,88,15,2025-10-08T10:04:00,late
1155,65,88,15,2025-10-08T10:12:00,late
1156,93,88,15,2025-10-08T10:05:00,present
1157,119,88,15,2025-10-08T10:18:00,present
1158,152,88,15,2025-10-08T10:07:00,present
1159,185,88,15,2025-10-08T10:08:00,present
1160,249,88,15,2025-10-08T10:05:00,present
1161,253,88,15,2025-10-08T10:08:00,present
1162,259,88,15,2025-10-08T10:08:00,present
1163,307,88,15,2025-10-08T10:11:00,present
1164,347,88,15,2025-10-08T10:20:00,present
1165,356,88,15,2025-10-08T10:26:00,present
1166,379,88,15,2025-10-08T10:26:00,present
1167,11,89,15,2025-10-15T12:30:00,present
1168,15,89,15,2025-10-15T12:12:00,present
1169,43,89,15,2025-10-15T12:18:00,present
1170,59,89,15,2025-10-15T12:22:00,present
1171,65,89,15,2025-10-15T12:20:00,present
1172,93,89,15,2025-10-15T12:25:00,present
1173,119,89,15,2025-10-15T12:10:00,present
1174,152,89,15,2025-10-15T12:16:00,late
1175,185,89,15,2025-10-15T12:23:00,present
1176,249,89,15,2025-10-15T12:02:00,present
1177,253,89,15,2025-10-15T12:06:00,present
1178,259,89,15,2025-10-15T12:14:00,present
1179,260,89,15,2025-10-15T12:29:00,present
1180,347,89,15,2025-10-15T12:05:00,present
1181,356,89,15,2025-10-15T12:14:00,present
1182,379,89,15,2025-10-15T12:11:00,present
1183,11,90,15,2025-10-22T10:21:00,present
1184,15,90,15,2025-10-22T10:01:00,present
1185,43,90,15,2025-10-22T10:03:00,present
1186,59,90,15,2025-10-22T10:27:00,absent
1187,65,90,15,2025-10-22T10:05:00,present
1188,93,90,15,2025-10-22T10:10:00,present
1189,119,90,15,2025-10-22T10:28:00,present
1190,185,90,15,2025-10-22T10:09:00,present
1191,249,90,15,2025-10-22T10:17:00,present
1192,253,90,15,2025-10-22T10:00:00,present
1193,259,90,15,2025-10-22T10:19:00,present
1194,260,90,15,2025-10-22T10:18:00,present
1195,307,90,15,2025-10-22T10:23:00,present
1196,347,90,15,2025-10-22T10:26:00,present
1197,356,90,15,2025-10-22T10:23:00,late
1198,379,90,15,2025-10-22T10:10:00,present
1199,11,91,15,2025-10-29T14:12:00,present
1200,15,91,15,2025-10-29T14:29:00,present
